calaccess_committee_id,committee_name,calaccess_filing_id,date_filed,from_date,thru_date,total_contributions,total_expenditures_made
1260376,"YES ON 1A CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY, SPONSORED BY A COALITION OF LOCAL GOVERNMENT ORGANIZATIONS",1032341,2004-09-27,2004-04-01,2004-06-30,2116457.0,1928848.0
1260376,"YES ON 1A CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY, SPONSORED BY A COALITION OF LOCAL GOVERNMENT ORGANIZATIONS",1045287,2005-08-01,2004-07-01,2004-09-30,2600312.0,1033417.0
1260376,"YES ON 1A CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY, SPONSORED BY A COALITION OF LOCAL GOVERNMENT ORGANIZATIONS",1051093,2005-08-01,2004-10-01,2004-10-16,1155760.0,2210337.0
1260376,"YES ON 1A CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY, SPONSORED BY A COALITION OF LOCAL GOVERNMENT ORGANIZATIONS",1081504,2005-08-01,2004-10-17,2004-12-31,289398.0,985200.0
1260376,"YES ON 1A CALIFORNIANS TO PROTECT LOCAL TAXPAYERS AND PUBLIC SAFETY, SPONSORED BY A COALITION OF LOCAL GOVERNMENT ORGANIZATIONS",1118660,2005-08-01,2005-01-01,2005-06-30,-37412.0,5064.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1453262,2009-11-02,2009-01-01,2009-09-30,0.0,41355.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1465726,2010-02-01,2009-10-01,2009-12-31,1515197.0,2855002.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1485659,2010-05-12,2010-01-01,2010-03-31,1585840.0,3010519.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1508455,2010-12-09,2010-04-01,2010-06-30,228625.0,798617.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1522831,2010-12-09,2010-07-01,2010-09-30,5352749.0,8355278.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1531974,2010-12-09,2010-10-01,2010-10-16,3907846.0,9575174.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1572198,2011-01-31,2010-10-17,2010-12-31,1228393.0,2119922.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1605796,2011-07-28,2011-01-01,2011-06-30,90000.0,-5220.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1637343,2012-01-31,2011-07-01,2011-12-31,0.0,60373.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1680678,2012-09-19,2012-01-01,2012-06-30,118294.0,252171.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1694954,2012-11-20,2012-07-01,2012-09-30,256193.0,436143.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1703370,2012-11-20,2012-10-01,2012-10-20,209150.0,342502.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1740890,2013-01-31,2012-10-21,2012-12-31,9980.0,58919.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1776740,2013-07-19,2013-01-01,2013-06-30,0.0,7312.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1818108,2014-01-31,2013-07-01,2013-12-31,0.0,12640.0
1321618,"YES ON 20, NO ON 27 - HOLD POLITICIANS ACCOUNTABLE",1837933,2014-04-11,2014-01-01,2014-04-09,1813.0,2956.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1464539,2010-02-23,2009-01-01,2009-12-31,457266.0,227935.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1485548,2010-06-22,2010-01-01,2010-03-31,1179830.0,1361036.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1508257,2010-08-02,2010-04-01,2010-06-30,1358085.0,431710.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1522949,2010-10-30,2010-07-01,2010-09-30,2313785.0,2733071.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1531842,2011-01-28,2010-10-01,2010-10-16,1067288.0,733770.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1571119,2011-03-22,2010-10-17,2010-12-31,2820835.0,3736786.0
1322009,"YES ON 21, CALIFORNIANS FOR STATE PARKS AND WILDLIFE CONSERVATION, SPONSORED BY CONSERVATION AND STATE PARKS ORGANIZATIONS",1604778,2011-07-27,2011-01-01,2011-06-30,10050.0,-993.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1465672,2010-02-01,2009-01-01,2009-12-31,380375.0,636725.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1485621,2010-06-29,2010-01-01,2010-03-31,2228710.0,1720782.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1508509,2010-08-23,2010-04-01,2010-06-30,550343.0,910369.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1522854,2011-04-06,2010-07-01,2010-09-30,902157.0,814050.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1532010,2011-04-06,2010-10-01,2010-10-16,309584.0,416764.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1569656,2011-04-06,2010-10-17,2010-12-31,1541931.0,1407495.0
1322292,"YES ON 22 / PROTECT LOCAL SERVICES, A COALITION OF PUBLIC SAFETY, LOCAL GOVERNMENT, TRANSPORTATION, AND TAXPAYERS",1595495,2011-05-24,2011-01-01,2011-05-23,28841.0,36363.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1485113,2010-04-30,2010-01-01,2010-03-31,983560.0,694562.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1507808,2010-10-05,2010-04-01,2010-06-30,2146742.0,2848656.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1522495,2010-10-21,2010-07-01,2010-09-30,5231934.0,1973113.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1531024,2010-11-01,2010-10-01,2010-10-16,729324.0,1049495.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1570357,2010-01-31,2010-10-17,2010-12-31,1573745.0,3901073.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1606135,2011-07-15,2011-01-01,2011-06-30,0.0,10340.0
1323890,"YES ON 23, CALIFORNIA JOBS INITIATIVE, A COALITION OF TAXPAYERS, EMPLOYERS, FOOD PRODUCERS, ENERGY, TRANSPORTATION AND FORESTRY COMPANIES",1635733,2012-01-11,2011-07-01,2011-12-31,0.0,256931.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1485470,2010-04-30,2010-01-01,2010-03-31,2218603.0,854506.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1508239,2010-08-02,2010-04-01,2010-06-30,0.0,1187586.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1523042,2010-10-27,2010-07-01,2010-09-30,9231201.0,8056796.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1532055,2010-10-27,2010-10-01,2010-10-16,1122781.0,1288917.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1567120,2011-01-26,2010-10-17,2010-12-31,1652229.0,2772186.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1603688,2011-07-26,2011-01-01,2011-06-30,0.0,4702.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1632946,2012-01-27,2011-07-01,2011-12-31,0.0,3203.0
1324078,"YES ON 24, THE TAX FAIRNESS ACT SPONSORED BY TAXPAYERS AND PUBLIC EMPLOYEE GROUPS",1641529,2012-02-13,2012-01-01,2012-02-03,0.0,56965.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1485461,2010-04-30,2010-01-01,2010-03-31,1423809.0,991688.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1507544,2010-08-02,2010-04-01,2010-06-30,1107087.0,1889276.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1523098,2010-10-29,2010-07-01,2010-09-30,5529711.0,2121277.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1532077,2010-10-29,2010-10-01,2010-10-16,858032.0,2976314.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1571039,2011-02-16,2010-10-17,2010-12-31,2170825.0,3076327.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1605566,2011-07-28,2011-01-01,2011-06-30,0.0,6905.0
1323713,"YES ON 25, CITIZENS FOR AN ON-TIME BUDGET SPONSORED BY TEACHERS, NURSES, FIREFIGHTERS AND OTHER PUBLIC GROUPS",1632948,2012-01-27,2011-07-01,2011-12-31,0.0,43684.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1464796,2010-02-01,2009-01-01,2009-12-31,179600.0,174135.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1485448,2010-08-02,2010-01-01,2010-03-31,330305.0,546021.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1508228,2010-08-02,2010-04-01,2010-06-30,351704.0,457568.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1540518,2010-11-01,2010-07-01,2010-09-30,38753.0,30208.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1572033,2011-05-02,2010-10-01,2010-12-31,11958.0,15075.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1592049,2011-05-02,2011-01-01,2011-03-31,307390.0,144249.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1608066,2011-08-01,2011-04-01,2011-06-30,193600.0,183633.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1622113,2011-10-31,2011-07-01,2011-09-30,115696.0,183253.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1637053,2012-04-17,2011-10-01,2011-12-31,454016.0,262104.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1647546,2012-05-31,2012-01-01,2012-03-17,1772650.0,433414.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1664185,2012-05-31,2012-03-18,2012-05-19,4449228.0,5099837.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1679662,2012-07-31,2012-05-20,2012-06-30,3437855.0,4163839.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1737582,2013-01-30,2012-07-01,2012-12-31,0.0,15423.0
1322759,"YES ON 29 - CALIFORNIANS FOR A CURE, SPONSORED BY THE AMERICAN CANCER SOCIETY CALIFORNIA DIVISION, INC., AMERICAN LUNG ASSOCIATION IN CALIFORNIA, AMERICAN HEART ASSOCIATION & CANCER RESEARCH DOCTORS",1747990,2013-02-15,2013-01-01,2013-01-31,0.0,23748.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1485123,2012-02-24,2010-01-01,2010-03-31,0.0,54153.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1508054,2012-02-24,2010-04-01,2010-06-30,179000.0,82463.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1540527,2012-02-24,2010-07-01,2010-09-30,0.0,1638.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1569296,2012-02-24,2010-10-01,2010-12-31,0.0,644.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1591658,2012-02-24,2011-01-01,2011-03-31,80.0,884.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1603787,2012-02-24,2011-04-01,2011-06-30,0.0,973.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1620511,2012-02-24,2011-07-01,2011-09-30,0.0,827.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1637061,2012-02-24,2011-10-01,2011-12-31,24686.0,6253.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1647596,2012-05-24,2012-01-01,2012-03-17,454934.0,150057.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1663664,2012-05-24,2012-03-18,2012-05-19,3429891.0,3619434.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1679458,2012-12-19,2012-05-20,2012-06-30,3513366.0,3705406.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1739830,2013-01-31,2012-07-01,2012-12-31,27732.0,6462.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1778423,2013-07-24,2013-01-01,2013-06-30,0.0,1255.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1815306,2014-01-29,2013-07-01,2013-12-31,1766.0,3163.0
1326622,"YES ON 29, AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC. AND AMERICAN CANCER SOCIETY INC. BALLOT COMMITTEE",1827377,2014-03-11,2014-01-01,2014-02-12,2162.0,57.0
1351245,YES ON 30 - CALIFORNIANS FOR OPPORTUNITY - SPONSORED BY PICO CALIFORNIA AND PICO ACTION FUND,1695203,2012-11-02,2012-01-01,2012-09-30,360600.0,193445.0
1351245,YES ON 30 - CALIFORNIANS FOR OPPORTUNITY - SPONSORED BY PICO CALIFORNIA AND PICO ACTION FUND,1704486,2012-11-02,2012-10-01,2012-10-20,255992.0,150751.0
1351245,YES ON 30 - CALIFORNIANS FOR OPPORTUNITY - SPONSORED BY PICO CALIFORNIA AND PICO ACTION FUND,1740962,2013-01-31,2012-10-21,2012-12-31,55024.0,284745.0
1351245,YES ON 30 - CALIFORNIANS FOR OPPORTUNITY - SPONSORED BY PICO CALIFORNIA AND PICO ACTION FUND,1740966,2013-01-31,2013-01-01,2013-01-14,0.0,42674.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1695094,2012-10-25,2012-07-01,2012-09-30,421841.0,439550.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1703487,2012-10-24,2012-10-01,2012-10-20,223382.0,219381.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1737478,2013-01-25,2012-10-21,2012-12-31,241932.0,218934.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1784294,2013-07-31,2013-01-01,2013-06-30,4700.0,13647.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1815905,2014-07-02,2013-07-01,2013-12-31,0.0,1125.0
1349099,"YES ON 30 TO SAVE OUR SCHOOLS & NO ON 32 TO STOP CAMPAIGN FINANCE LOOPHOLES FOR CORPORATE INTERESTS, SPONSORED BY GOOD JOBS SAFE COMMUNITIES LA",1860817,2014-07-02,2014-01-01,2014-06-29,2567.0,3642.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1657861,2012-04-30,2012-01-01,2012-03-31,2688654.0,1872409.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1680717,2012-07-31,2012-04-01,2012-06-30,52500.0,1039405.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1695072,2012-10-05,2012-07-01,2012-09-30,78036.0,29429.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1704224,2012-10-24,2012-10-01,2012-10-20,0.0,2361.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1741068,2013-01-31,2012-10-21,2012-12-31,5500.0,3634.0
1344386,"YES ON 31, TAXPAYERS FOR GOVT.  ACCOUNTABILITY, MAJOR FUNDING BY BERGGRUEN INSTITUTE TRUST & CALIFORNIANS FOR GOVT. ACCOUNTABILITY CMTE., SPON. BY CA FORWARD ACTION FUND & THINK LONG COMMITTEE FOR CA",1772183,2013-06-21,2013-01-01,2013-06-21,26626.0,-107231.0
1343790,"YES ON 32 - STOP SPECIAL INTEREST MONEY NOW. SUPPORTED BY SMALL BUSINESS OWNERS, FARMERS, EDUCATORS, AND TAXPAYERS",1655502,2012-10-05,2012-01-01,2012-03-31,873554.0,349858.0
1343790,"YES ON 32 - STOP SPECIAL INTEREST MONEY NOW. SUPPORTED BY SMALL BUSINESS OWNERS, FARMERS, EDUCATORS, AND TAXPAYERS",1678848,2012-10-25,2012-04-01,2012-06-30,846623.0,667041.0
1343790,"YES ON 32 - STOP SPECIAL INTEREST MONEY NOW. SUPPORTED BY SMALL BUSINESS OWNERS, FARMERS, EDUCATORS, AND TAXPAYERS",1694313,2013-01-15,2012-07-01,2012-09-30,1753783.0,1679297.0
1343790,"YES ON 32 - STOP SPECIAL INTEREST MONEY NOW. SUPPORTED BY SMALL BUSINESS OWNERS, FARMERS, EDUCATORS, AND TAXPAYERS",1703065,2013-01-15,2012-10-01,2012-10-20,698278.0,1706974.0
1343790,"YES ON 32 - STOP SPECIAL INTEREST MONEY NOW. SUPPORTED BY SMALL BUSINESS OWNERS, FARMERS, EDUCATORS, AND TAXPAYERS",1738097,2014-05-23,2012-10-21,2012-12-31,824284.0,1497975.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1625684,2012-03-25,2011-09-06,2011-09-30,159016.0,50325.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1633045,2012-12-19,2011-10-01,2011-12-31,1177127.0,1165435.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1656521,2012-07-27,2012-01-01,2012-03-31,750224.0,647883.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1680591,2013-11-26,2012-04-01,2012-06-30,1241010.0,469859.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1695455,2013-11-27,2012-07-01,2012-09-30,2993989.0,3982662.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1704694,2013-11-27,2012-10-01,2012-10-20,595930.0,421863.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1732986,2013-11-27,2012-10-21,2012-12-31,1101622.0,1197116.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1782496,2013-11-29,2013-01-01,2013-06-30,1355.0,27794.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1812616,2014-01-23,2013-07-01,2013-12-31,350.0,6175.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1870710,2014-07-30,2014-01-01,2014-06-30,260.0,761.0
1341187,"YES ON 34, A COALITION OF JUSTICE ORGS.",1928404,2015-01-22,2014-07-01,2014-12-31,160.0,5247.0
