FILING_ID,AMEND_ID,LINE_ITEM,REC_TYPE,FORM_TYPE,TRAN_ID,AMOUNT,EXP_DATE,EXPN_DSCR,MEMO_CODE,MEMO_REFNO,DATE_THRU
1216835,0,1,S496,F496,EDT150,50000,10/31/2006 12:00:00 AM,RAD- Radio Airtime and Production Costs,,,
1216836,0,1,S496,F496,PDT13,754.99,10/30/2006 12:00:00 AM,MAILER,,,
1216836,0,2,S496,F496,EDT155,538.75,10/30/2006 12:00:00 AM,MAILER,,,
1216836,0,3,S496,F496,EDT156,808.13,10/30/2006 12:00:00 AM,MAILER,,,
1216846,0,1,S496,F496,EDT15,14965,10/31/2006 12:00:00 AM,Printing & Mailing,,,
1216849,0,1,S496,F496,EDT157,5775,10/30/2006 12:00:00 AM,TV AD,,,
1216857,0,1,S496,F496,EDT7,790.78,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,0,2,S496,F496,EDT8,12176.03,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,0,3,S496,F496,EDT9,1178,10/27/2006 12:00:00 AM,PRINTING,,,
1216857,0,4,S496,F496,EDT10,141,10/27/2006 12:00:00 AM,ESTIMATED COST OF DELIVERY,,,
1216869,0,1,S496,F496,2006-6682,3415.56,10/13/2006 12:00:00 AM,DVD Mailing,,,
1216871,0,1,S496,F496,PDT255,4812.41,10/30/2006 12:00:00 AM,PHONE CALLS,,,
1216871,0,2,S496,F496,PDT256,4812.42,10/31/2006 12:00:00 AM,PHONE CALLS,,,
1216876,0,1,S496,F496,2006-5100,21225.66,10/30/2006 12:00:00 AM,Mailer,,,
1216883,0,1,S496,F496,2006-5099,21225.66,10/30/2006 12:00:00 AM,Mailer,,,
1216890,0,1,S496,F496,2006-5098,21225.66,10/30/2006 12:00:00 AM,Mailer,,,
1216893,0,1,S496,F496,2006-5097,66547.07,10/30/2006 12:00:00 AM,Mailer,,,
1216920,0,1,S496,F496,1674,5000,10/31/2006 12:00:00 AM,SAL 10/22 -11/6/2006,,,
1216942,0,1,S496,F496,PDT447,7347.66,10/31/2006 12:00:00 AM,MAILER,,,
1216942,0,2,S496,F496,PDT449,3500,10/31/2006 12:00:00 AM,CONSULTING,,,
1216942,0,3,S496,F496,EDT525,710,10/31/2006 12:00:00 AM,POLLING,,,
1216943,0,1,S496,F496,PDT448,22042.97,10/31/2006 12:00:00 AM,MAILER,,,
1216943,0,2,S496,F496,PDT450,3500,10/31/2006 12:00:00 AM,CONSULTING,,,
1216943,0,3,S496,F496,EDT526,710,10/31/2006 12:00:00 AM,POLLING,,,
1216943,0,4,S496,F496,NON3195,1666.67,10/31/2006 12:00:00 AM,RESEARCH,,,
1216948,0,1,S496,F496,EDT21,50000,10/31/2006 12:00:00 AM,Media Buy,,,
1216950,0,1,S496,F496,EDT22,50000,10/31/2006 12:00:00 AM,Media Buy,,,
1216958,0,1,S496,F496,EDT39,4659.37,10/30/2006 12:00:00 AM,"INDEPENDENT EXPENDITURE OF LITERATURE SUPPORTING BEVAN DUFTY, SAN FRANCISCO.",,,
1216962,0,1,S496,F496,EDT38,4659.37,10/30/2006 12:00:00 AM,"INDEPENDENT EXPENDITURE OF LITERATURE SUPPORTING CHRIS DALY, SAN FRANCISCO.",,,
1217041,0,1,S496,F496,F4960000474221,20000,10/30/2006 12:00:00 AM,Slate Mailer Payment Made To HomeTown Voter Guide,,,
1217086,0,1,S496,F496,2006-6686,1451,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217090,0,1,S496,F496,2006-6687,37619,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217091,0,1,S496,F496,2006-6688,34186,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217093,0,1,S496,F496,2006-6689,4584,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217094,0,1,S496,F496,2006-6690,8022,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217096,0,1,S496,F496,2006-6691,8022,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217098,0,1,S496,F496,2006-6692,4584,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217101,0,1,S496,F496,2006-6694,8731,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217103,0,1,S496,F496,2006-6693,8022,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1213784,1,1,S496,F496,2006-5077,37619,10/26/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1213769,1,1,S496,F496,2006-5074,34186,10/27/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217109,0,1,S496,F496,2006-6683,1451,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217110,0,1,S496,F496,2006-6684,1451,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217113,0,1,S496,F496,2006-6685,10154,10/30/2006 12:00:00 AM,Voter Contact Activity,,,11/7/2006 12:00:00 AM
1217171,0,1,S496,F496,PDT24,6245,10/31/2006 12:00:00 AM,MASS MAIL,,,
1217174,0,1,S496,F496,PDT23,6245,11/1/2006 12:00:00 AM,MASS MAIL,,,
1210331,1,1,S496,F496,PDT91,56218,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1217181,0,1,S496,F496,PDT92,1168,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210351,1,1,S496,F496,PDT266,15312.50,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1210334,1,1,S496,F496,PDT261,251572.05,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210335,1,1,S496,F496,PDT262,54150,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210336,1,1,S496,F496,PDT263,627240.90,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210347,1,1,S496,F496,PDT264,9853,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210350,2,1,S496,F496,PDT265,28750,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1217217,0,1,S496,F496,D41,458455.05,10/30/2006 12:00:00 AM,LIT,,,
1217230,0,1,S496,F496,PDT297,34277.10,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1217238,0,1,S496,F496,PDT298,34277.10,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1217252,0,1,S496,F496,D630,1487.08,10/30/2006 12:00:00 AM,LIT,,,
1217252,0,2,S496,F496,D631,1685.04,10/30/2006 12:00:00 AM,POS,,,
1217252,0,3,S496,F496,D632,2100,10/30/2006 12:00:00 AM,OFC,,,
1217252,0,4,S496,F496,D635,108.91,10/30/2006 12:00:00 AM,OFC,,,
1217252,0,5,S496,F496,D637,400,10/30/2006 12:00:00 AM,OFC,,,
1210337,1,1,S496,F496,PDT268,251572.05,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06-11/7/06),,,
1210342,1,1,S496,F496,PDT269,9853,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1210339,2,1,S496,F496,PDT270,145823.30,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1210345,1,1,S496,F496,PDT271,9853,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1210343,1,1,S496,F496,PDT272,12189,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1210353,1,1,S496,F496,PDT273,165508.50,10/30/2006 12:00:00 AM,Voter Contact (Estimate 10/22/06 - 11/7/06),,,
1217363,0,1,S496,F496,EDT38,6132.82,10/30/2006 12:00:00 AM,Mailers,,,
1217523,0,1,S496,F496,F496-826,7000,10/31/2006 12:00:00 AM,Mailing,,,
1217527,0,1,S496,F496,F496-825,14952.64,10/31/2006 12:00:00 AM,Mailings,,,
1217841,0,1,S496,F496,1,30000,10/27/2006 12:00:00 AM,Phone calls,,1,10/27/2006 12:00:00 AM
1217969,0,1,S496,F496,EDT3,10000,10/30/2006 12:00:00 AM,Slate Card,,,
1217969,0,2,S496,F496,EDT5,-10000,10/30/2006 12:00:00 AM,Slate Card Refund,,,
1217979,0,1,S496,F496,EDT2,336812.38,10/31/2006 12:00:00 AM,Radio Buy/Robo Calls,,,
1218050,0,1,S496,F496,2006-3437,2455.06,10/31/2006 12:00:00 AM,Phone Banks,,,
1218050,0,2,S496,F496,2006-3443,25970.55,10/31/2006 12:00:00 AM,Mailer,,,
1218108,0,1,S496,F496,2006-3442,3765,11/1/2006 12:00:00 AM,Consulting and Expenses,,,
1213796,1,1,S496,F496,2006-5090,4584,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1213793,1,1,S496,F496,2006-5091,8022,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1213787,1,1,S496,F496,2006-5093,4584,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1213790,1,1,S496,F496,2006-5092,8022,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1213798,1,1,S496,F496,2006-5089,8022,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1213799,1,1,S496,F496,2006-5088,8731,10/26/2006 12:00:00 AM,Voter Contact & Mailers,,,11/7/2006 12:00:00 AM
1218151,0,1,S496,F496,EDT151,15167.11,11/1/2006 12:00:00 AM,LIT Campaign Literature and Mailings,,,
1218151,0,2,S496,F496,EDT152,7902.56,11/1/2006 12:00:00 AM,"POS Postage, Delivery and Messenger Services",,,
1218151,0,3,S496,F496,EDT153,7902.56,11/1/2006 12:00:00 AM,"POS Postage, Delivery and Messenger Services",,,
1218151,0,4,S496,F496,EDT154,15597.38,11/1/2006 12:00:00 AM,LIT-Campaign Literature and Mailings,,,
1218151,0,5,S496,F496,EDT155,1666.66,11/1/2006 12:00:00 AM,Opposition Research,,,
1218183,0,1,S496,F496,PDT2,5099,11/1/2006 12:00:00 AM,Literature & Postage,,,
1218183,0,2,S496,F496,PDT4,204.17,11/1/2006 12:00:00 AM,Voter Reg File,,,
1218186,0,1,S496,F496,EDT168,21.44,10/31/2006 12:00:00 AM,SHIPPING,,,
1218186,0,2,S496,F496,EDT170,326,10/31/2006 12:00:00 AM,SHIPPING,,,
1218186,0,3,S496,F496,EDT171,122.64,10/31/2006 12:00:00 AM,SHIPPING,,,
1218186,0,4,S496,F496,EDT172,6393,10/31/2006 12:00:00 AM,SURVEY,,,
1216014,0,1,S496,F496,F496-822,12000,10/30/2006 12:00:00 AM,Mailing,,,
1298358,0,1,S496,F496,EDT16,3000,11/2/2007 12:00:00 AM,CMP,,,
1325114,0,1,S496,F496,1,1563.70,4/16/2008 12:00:00 AM,"Consultant Service, JBS-John Busch",,1,
1332106,0,1,S496,F496,1,1711,5/12/2008 12:00:00 AM,Postage and mailing services,,,
1220691,0,1,S496,F496,F4960000000000475784,1250,11/3/2006 12:00:00 AM,Mailer,,,
1220692,0,1,S496,F496,F4960000000000475785,1250,11/3/2006 12:00:00 AM,Mailer,,,
1220728,0,1,S496,F496,1,3142,11/6/2006 12:00:00 AM,VOTER OUTREACH:PRINTING AND COPYING,,,11/6/2006 12:00:00 AM
1220728,0,2,S496,F496,2,35,11/6/2006 12:00:00 AM,VOTER OUTREACH:WALKER SUPPORT,,,11/6/2006 12:00:00 AM
1220729,0,1,S496,F496,1,19,11/6/2006 12:00:00 AM,VOTER OUTREACH: PRINTING AND COPYING,,,11/6/2006 12:00:00 AM
1220729,0,2,S496,F496,2,35,11/6/2006 12:00:00 AM,VOTER OUTREACH: WALKER SUPPORT,,,11/6/2006 12:00:00 AM
1216869,1,1,S496,F496,2006-6682,6120.56,10/13/2006 12:00:00 AM,DVD Mailing & Web Services,,,
1216857,2,1,S496,F496,EDT7,790.78,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,2,2,S496,F496,EDT8,11385.25,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,2,3,S496,F496,EDT9,1178,10/27/2006 12:00:00 AM,PRINTING,,,
1216857,2,4,S496,F496,EDT11,488,10/27/2006 12:00:00 AM,CANVASSING  - FOR THE PERIOD 10/16 - 10/29,,,
1216857,2,5,S496,F496,EDT10,141,10/27/2006 12:00:00 AM,ESTIMATED COST OF DELIVERY,,,
1220824,0,1,S496,F496,EDT12,26346.50,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,0,2,S496,F496,EDT13,2424.38,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,0,3,S496,F496,EDT14,126,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,0,4,S496,F496,EDT15,14014,11/7/2006 12:00:00 AM,STAFF TIME,,,
1220844,0,1,S496,F496,EDT208,17.52,11/6/2006 12:00:00 AM,SHIPPING,,,
1220844,0,2,S496,F496,EDT210,729,11/6/2006 12:00:00 AM,TV PRODUCTION,,,
1220844,0,3,S496,F496,EDT212,1116,11/6/2006 12:00:00 AM,TV PRODUCTION,,,
1220864,0,1,S496,F496,EDT11,81788.60,11/6/2006 12:00:00 AM,Phone recording /list,,,
1220872,0,1,S496,F496,D675,3455.81,11/6/2006 12:00:00 AM,SAL,,,
1220872,0,2,S496,F496,D676,300,11/6/2006 12:00:00 AM,OFC,,,
1220872,0,3,S496,F496,D677,467.78,11/6/2006 12:00:00 AM,OFC,,,
1221134,0,1,S496,F496,D678,1445.93,11/7/2006 12:00:00 AM,SAL,,,
1215784,1,1,S496,F496,D39,13522.92,10/29/2006 12:00:00 AM,Printing Services,,,
1215784,1,2,S496,F496,D40,15057.85,10/29/2006 12:00:00 AM,Printing Services,,,
1215784,1,3,S496,F496,D51,4000,10/29/2006 12:00:00 AM,RAD,,,
1221195,0,1,S496,F496,D47,1368,11/1/2006 12:00:00 AM,RAD,,,
1221195,0,2,S496,F496,D52,8000,11/1/2006 12:00:00 AM,POL,,,
1221204,0,1,S496,F496,1,2141.95,11/9/2006 12:00:00 AM,PRINTING AND POSTAGE OF MAILER,,,11/9/2006 12:00:00 AM
1221205,0,1,S496,F496,1,2141.95,11/9/2006 12:00:00 AM,PRINTING AND POSTAGE OF MAILER,,,11/9/2006 12:00:00 AM
1219993,1,1,S496,F496,F4960000000000475636,20482,11/2/2006 12:00:00 AM,Mailer,,,
1218204,1,1,S496,F496,EDT180,10000,10/31/2006 12:00:00 AM,SURVEY,,,
1218204,1,2,S496,F496,EDT214,83056.56,10/31/2006 12:00:00 AM,MAILERS,,,
1209726,1,1,S496,F496,EDT86,15258.68,10/20/2006 12:00:00 AM,MAILER,,,
1209726,1,2,S496,F496,EDT142,24000,10/20/2006 12:00:00 AM,MAILER,,,
1209726,1,3,S496,F496,EDT216,9277.75,10/20/2006 12:00:00 AM,POSTAGE FOR MAILER,,,
1211741,2,1,S496,F496,D25,204360,10/24/2006 12:00:00 AM,RAD,,,
1211741,2,2,S496,F496,D55,4578.75,10/24/2006 12:00:00 AM,RAD,,,
1212993,1,1,S496,F496,D30,5465.20,10/25/2006 12:00:00 AM,RAD,,,
1218358,1,1,S496,F496,D42,20000,10/31/2006 12:00:00 AM,RAD,,,
1218358,1,2,S496,F496,D43,10000,10/31/2006 12:00:00 AM,RAD,,,
1218358,1,3,S496,F496,D53,4534.80,10/31/2006 12:00:00 AM,RAD,,,
1209209,1,1,S496,F496,PDT26,450,10/18/2006 12:00:00 AM,SHIPPING FOR TV BUY,,,
1209209,1,2,S496,F496,EDT56,225090,10/18/2006 12:00:00 AM,TV BUY,,,
1210733,1,1,S496,F496,PDT7,917000,10/23/2006 12:00:00 AM,TV BUY,,,
1210733,1,2,S496,F496,PDT28,600,10/23/2006 12:00:00 AM,SHIPPING FOR TV BUY,,,
1210715,1,1,S496,F496,PDT6,100000,10/23/2006 12:00:00 AM,TV BUY,,,
1210715,1,2,S496,F496,PDT27,75,10/23/2006 12:00:00 AM,SHIPPING FOR TV BUY,,,
1207730,1,1,S496,F496,D18,1625,10/10/2006 12:00:00 AM,Consulting,,,
1207728,1,1,S496,F496,D18,1625,10/10/2006 12:00:00 AM,Consulting,,,
1209492,1,1,S496,F496,D18,12850.50,10/20/2006 12:00:00 AM,Television,,,
1209493,1,1,S496,F496,D18,12850.50,10/20/2006 12:00:00 AM,Television,,,
1222767,0,1,S496,F496,CI89,18000,5/30/2006 12:00:00 AM,Consulting,,,
1214107,1,1,S496,F496,F4960000000000481571,3664.99,10/28/2006 12:00:00 AM,Mailer,,,
1214107,1,2,S496,F496,F4960000000000473749,2205,10/28/2006 12:00:00 AM,Mailer,,,
1206758,1,1,S496,F496,2006-3422,17426.33,10/10/2006 12:00:00 AM,TV Buy and Miscellaneous Expenses,,2006-3422 ,
1216857,3,1,S496,F496,EDT7,790.78,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,3,2,S496,F496,EDT8,11385.25,10/27/2006 12:00:00 AM,CANVASSING,,,
1216857,3,3,S496,F496,EDT9,1178,10/27/2006 12:00:00 AM,PRINTING,,,
1216857,3,4,S496,F496,EDT10,192.75,10/27/2006 12:00:00 AM,DELIVERY,,,
1216857,3,5,S496,F496,EDT11,488,10/27/2006 12:00:00 AM,CANVASSING  - FOR THE PERIOD 10/16 - 10/29,,,
1220824,1,1,S496,F496,EDT12,26346.50,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,1,2,S496,F496,EDT13,2424.38,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,1,3,S496,F496,EDT14,126,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,1,4,S496,F496,EDT15,14014,11/7/2006 12:00:00 AM,STAFF TIME,,,
1220824,1,5,S496,F496,EDT16,1756.87,11/7/2006 12:00:00 AM,CANVASSING,,,
1220824,1,6,S496,F496,EDT17,20987.87,11/7/2006 12:00:00 AM,CANVASSING,,,
1218330,1,1,S496,F496,PDT13,1150.54,10/31/2006 12:00:00 AM,Mailing labels,,,
1218330,1,2,S496,F496,EDT37,9817.50,10/31/2006 12:00:00 AM,Consulting on mailer,,,
1218333,1,1,S496,F496,PDT14,575.25,10/31/2006 12:00:00 AM,Mailing labels,,,
1218333,1,2,S496,F496,EDT39,1190,10/31/2006 12:00:00 AM,Consulting on mailer,,,
1218332,1,1,S496,F496,PDT15,575.25,10/31/2006 12:00:00 AM,Mailing labels,,,
1218332,1,2,S496,F496,EDT38,1190,10/31/2006 12:00:00 AM,Consulting on mailer,,,
1211611,1,1,S496,F496,EDT12,32000,10/25/2006 12:00:00 AM,Mailer,,,
1210093,1,1,S496,F496,EDT89,25000,10/23/2006 12:00:00 AM,Mailer,,,
1210094,1,1,S496,F496,EDT90,25000,10/23/2006 12:00:00 AM,Mailer,,,
1230898,0,1,S496,F496,F4960000000000486832,1051.64,1/22/2007 12:00:00 AM,Mailer - Membership Communication,,,
1230898,0,2,S496,F496,F4960000000000486830,1847.90,1/22/2007 12:00:00 AM,Mailer - Membership Communication,,,
1233178,0,1,S496,F496,F4960000000000487725,17595,1/25/2007 12:00:00 AM,Mailer - Membership Communication,,,
1233179,0,1,S496,F496,F4960000000000487726,1640.45,1/26/2007 12:00:00 AM,Mailer - Membership Communication,,,
1235829,0,1,S496,F496,1,1000,1/29/2007 12:00:00 AM,Fire Truck Rental And Banners,,1,
1236609,0,1,S496,F496,F4960000000000488701,6536.70,1/29/2007 12:00:00 AM,Mailer - Membership Communication,,,
1236609,0,2,S496,F496,F4960000000000488698,1640.45,1/29/2007 12:00:00 AM,Postage - Member Communications,,,
1238207,0,1,S496,F496,1,4000,11/2/2006 12:00:00 AM,direct mail piece in support of candidate,,1,
1241284,0,1,S496,F496,F4960000000000490341,4629.19,2/2/2007 12:00:00 AM,Member Communication - Robo Calls and Walk Piece,,,
1245596,0,1,S496,F496,D145,2116.74,2/13/2007 12:00:00 AM,POS,,,
1245596,0,2,S496,F496,D146,4735,2/13/2007 12:00:00 AM,CNS,,,
1245596,0,3,S496,F496,D147,6171.26,2/13/2007 12:00:00 AM,LIT,,,
1247004,0,1,S496,F496,EDT101,19019,2/20/2007 12:00:00 AM,slate mailer,,,
1247004,0,2,S496,F496,EDT109,1473.13,2/20/2007 12:00:00 AM,slate mailer,,,
1247005,0,1,S496,F496,EDT102,19019,2/20/2007 12:00:00 AM,slate mailer,,,
1247005,0,2,S496,F496,EDT110,1473.13,2/20/2007 12:00:00 AM,slate mailer,,,
1247006,0,1,S496,F496,EDT104,19018,2/20/2007 12:00:00 AM,slate mailer,,,
1247006,0,2,S496,F496,EDT108,1473.14,2/20/2007 12:00:00 AM,slate mailer,,,
1247007,0,1,S496,F496,EDT103,907,2/20/2007 12:00:00 AM,slate mailer,,,
1247007,0,2,S496,F496,EDT105,8395,2/20/2007 12:00:00 AM,slate mailer,,,
1247007,0,3,S496,F496,EDT106,9716,2/20/2007 12:00:00 AM,slate mailer,,,
1247007,0,4,S496,F496,EDT107,1473.14,2/20/2007 12:00:00 AM,slate mailer,,,
1247555,0,1,S496,F496,999999,6780,2/21/2007 12:00:00 AM,Catapult Strategies - Mailer #1 for Tedesco,,,
1247555,0,2,S496,F496,888888,6780,2/21/2007 12:00:00 AM,Catapult Strategies - Mailer #2 for Tedesco,,,
1247660,0,1,S496,F496,29519,5500.94,1/24/2007 12:00:00 AM,MBR-Mailing Costs,,,
1248187,0,1,S496,F496,1,1915,2/22/2007 12:00:00 AM,Radio Advertising,,,3/6/2007 12:00:00 AM
1248188,0,1,S496,F496,1,1915,2/22/2007 12:00:00 AM,Radio Advertising,,,3/6/2007 12:00:00 AM
1248849,0,1,S496,F496,EDT1098,3472,2/26/2007 12:00:00 AM,Postcard mailer,,,
1248852,0,1,S496,F496,EDT1099,3472,2/26/2007 12:00:00 AM,Postcard mailer,,,
1249439,0,1,S496,F496,F4960000492961,960.72,2/23/2007 12:00:00 AM,Printing,,,
1249439,0,2,S496,F496,F4960000492964,2000,2/23/2007 12:00:00 AM,Mailer,,,
1336376,0,1,S496,F496,EDT39,68160.30,5/23/2008 12:00:00 AM,Mailer,,,
1336378,0,1,S496,F496,D4,45000,5/22/2008 12:00:00 AM,Television Ads,,,
1335659,1,1,S496,F496,EDT36,33794.51,5/21/2008 12:00:00 AM,Mailer,,,
1336422,0,1,S496,F496,EDT153,24999,5/23/2008 12:00:00 AM,Mailer,,,
1336433,0,1,S496,F496,D498,1691.20,5/22/2008 12:00:00 AM,Newspaper Ad,,,
1335459,2,1,S496,F496,EDT61,12548.48,5/21/2008 12:00:00 AM,Mail,,,
1336450,0,1,S496,F496,EDT252,33024.88,5/23/2008 12:00:00 AM,Ground Campaign,,,
1336450,0,2,S496,F496,EDT253,14750,5/23/2008 12:00:00 AM,Postage,,,
1328844,0,1,S496,F496,NON91,8147.93,4/29/2008 12:00:00 AM,Printing and posting of street signs,,,
1329343,0,1,S496,F496,1,2874.30,4/29/2008 12:00:00 AM,Cedar Creek Publishing,,1,
1329680,0,1,S496,F496,EDT142,14923.29,4/30/2008 12:00:00 AM,Signs,,,
1329817,0,3,S496,F496,EDT22,11396.97,4/29/2008 12:00:00 AM,MAILER,,,
1329817,0,4,S496,F496,EDT25,12500,4/29/2008 12:00:00 AM,CONSULTING FOR MAILER,,,
1329817,0,5,S496,F496,EDT26,4000,4/29/2008 12:00:00 AM,RESEARCH FOR MAILER,,,
1329862,0,1,S496,F496,EDT248,22067.37,4/29/2008 12:00:00 AM,MAILER,,,
1329970,0,1,S496,F496,EDT1,28575,4/29/2008 12:00:00 AM,Mailer,,,
1329970,0,2,S496,F496,NON4,19000,4/29/2008 12:00:00 AM,Use of Poll,,,
1330079,0,1,S496,F496,EDT1,12890,4/29/2008 12:00:00 AM,Slate Mailer,,,
1330298,0,1,S496,F496,NON95,6300,4/30/2008 12:00:00 AM,Postage for mailer,,,
1330298,0,2,S496,F496,NON97,36195,4/30/2008 12:00:00 AM,"Printing, production and postage of mailers",,,
1330421,0,1,S496,F496,EDT94,5000,5/1/2008 12:00:00 AM,Campaign consultants,,,
1330421,0,2,S496,F496,EDT95,5000,5/1/2008 12:00:00 AM,Polling and survey research,,,
1330421,0,3,S496,F496,EDT96,5000,5/1/2008 12:00:00 AM,Campaign consultants,,,
1330421,0,4,S496,F496,EDT99,64797.92,5/1/2008 12:00:00 AM,Campaign literature and mailings,,,
1330437,0,1,S496,F496,NON99,8074.18,4/30/2008 12:00:00 AM,Postcard #1 mailers,,,
1330437,0,2,S496,F496,NON100,8074.18,4/30/2008 12:00:00 AM,Postcard #2 - mailers,,,
1330550,0,1,S496,F496,EDT143,41344,5/1/2008 12:00:00 AM,Ground Campaign,,,
1330571,0,1,S496,F496,EDT1,49650,5/1/2008 12:00:00 AM,Mailer,,,
1330610,0,1,S496,F496,EDT175,5500,5/1/2008 12:00:00 AM,Polling & Survey Research,,,
1330610,0,2,S496,F496,EDT176,12500,5/1/2008 12:00:00 AM,Consulting Services,,,
1330610,0,3,S496,F496,EDT177,1679.82,5/1/2008 12:00:00 AM,Design,,,
1330610,0,4,S496,F496,EDT178,871.58,5/1/2008 12:00:00 AM,Mailing List,,,
1330610,0,5,S496,F496,EDT179,13515.09,5/1/2008 12:00:00 AM,"Printing, Mailhouse services, Postage",,,
1330682,0,1,S496,F496,NON11,14895.58,5/2/2008 12:00:00 AM,Mailer,,,
1330682,0,2,S496,F496,NON13,3376.89,5/2/2008 12:00:00 AM,Mailer,,,
1330682,0,3,S496,F496,NON15,3124.50,5/2/2008 12:00:00 AM,Mailer,,,
1330682,0,4,S496,F496,NON17,3570.58,5/2/2008 12:00:00 AM,Mailer,,,
1330690,0,1,S496,F496,EDT105,32383.96,5/2/2008 12:00:00 AM,Campaign literature and mailings,,,
1330690,0,2,S496,F496,EDT106,32383.96,5/2/2008 12:00:00 AM,Campaign literature and mailings,,,
1330692,0,1,S496,F496,EDT252,1920.26,5/1/2008 12:00:00 AM,MAILING SERVICES,,,
1330721,0,1,S496,F496,EDT2429,50000,5/1/2008 12:00:00 AM,Slate Mailer,,,
1330722,0,1,S496,F496,EDT873,26008,5/2/2008 12:00:00 AM,"Design, Data Service, Postage, Shipping and Printing",,,
1327366,1,1,S496,F496,EDT245,10364.85,4/25/2008 12:00:00 AM,POSTAGE,,,
1330742,0,1,S496,F496,EDT2,17250,5/2/2008 12:00:00 AM,Phonebanking,,,
1330789,0,1,S496,F496,1,14070.54,5/4/2008 12:00:00 AM,Paid for mail pieces and slate mail in support of Brian Nestande.,,,5/4/2008 12:00:00 AM
1330990,0,1,S496,F496,PDT35,2100,5/5/2008 12:00:00 AM,CONSULTING FOR MAILER,,,
1330990,0,2,S496,F496,PDT36,350,5/5/2008 12:00:00 AM,DATA FOR MAILER,,,
1330990,0,3,S496,F496,PDT40,50,5/5/2008 12:00:00 AM,PHOTOGRAPHY FOR MAILER,,,
1330990,0,4,S496,F496,PDT41,1200,5/5/2008 12:00:00 AM,ESTIMATED COST OF MAILHOUSE,,,
1330990,0,5,S496,F496,EDT24,2835.58,5/5/2008 12:00:00 AM,PRINTING,,,
1330990,0,6,S496,F496,EDT25,6209.06,5/5/2008 12:00:00 AM,POSTAGE,,,
1330990,0,7,S496,F496,EDT26,900,5/5/2008 12:00:00 AM,DESIGN OF MAILER,,,
